gary naysmith		1.71	73			633	gary naysmith	
j. saviola		1.68	83			12152	javier saviola	
butt		1.78	71			11203	nicky butt	
john ruddy		1.93	86			2721	john ruddy	
ivan klasnic		1.86	79			12313	ivan klasnic	
livio		1.74	91			69	angelo di livio	
morgan de sanctis		1.9	92			1239	morgan de sanctis	
jagielka		1.8	83			9574	phil jagielka	
diego milito		1.83	78			4616	diego milito	
j. reyes		1.78	75			12314	jose antonio reyes	
robbie keane		1.76	67			1009	robbie keane	
s. pienaar		1.76	59			11238	steven pienaar	
christoph		1.95	82			12217	christoph dabrowski	
m. carrick		1.86	75			3705	michael carrick	
alexander stolz		1.89	100			12003	alexander stolz	
kevin phillips		1.71	76			283	kevin phillips	
sun jihai		1.78	78			12168	sun jihai	
roque		1.91	88			12218	roque santa cruz	
r. matteo		1.8	98			1953	roberto di matteo	
andersson		1.85	97			9636	patrik andersson	
j. roberts		1.8	95			12316	jason roberts	
rob		1.86	76			5806	rob hulse	
hargreaves		1.8	76			1317	owen hargreaves	
j. mcfadden		1.78	88			5601	james mcfadden	
alessandro costacurta		1.8	75			9188	alessandro costacurta	
franz beckenbauer		1.81	88			11239	franz beckenbauer	
tobias linderoth		1.76	66			5368	tobias linderoth	
a. charisteas		1.91	85			12169	angelos charisteas	
jerome		1.77	71			8595	jerome thomas	
wilson palacios		1.78	71			3075	wilson palacios	
olivier		1.84	88			5460	olivier kapo	
bernardo corradi		1.89	61			841	bernardo corradi	
omar bravo		1.7	86			11938	omar bravo	
kim		1.83	92			12240	kim kallstrom	
marcus allback		1.8	77			12241	marcus allback	
pablo zabaleta		1.73	86			6750	pablo zabaleta	
skrtel		1.91	79			12242	martin skrtel	
boumsong		1.9	78			1808	jean-alain boumsong	
samuel eto'o		1.19	75			8580	samuel eto'o	
jens		1.9	87			6934	jens lehmann	
nevland		1.77	97			362	erik nevland	
m. hanke		1.85	99			8450	mike hanke	
fabian ernst		1.83	80			507	fabian ernst	
aaron		1.82	87			8647	aaron hughes	
neil sullivan		1.83	87			1404	neil sullivan	
r. makaay		1.88	88			6203	roy makaay	
nicklas bendtner		1.91	83			2736	nicklas bendtner	
stephane		1.8	94			12317	stephane chapuisat	
rivaldo		1.86	65			12170	rivaldo	
kluivert		1.88	83			4301	patrick kluivert	
heidar helguson		1.78	90			12366	heidar helguson	
marco cassetti		1.8	73			1507	marco cassetti	
j. elmander		1.88	66			3485	johan elmander	
valerio fiori		1.85	75			6251	valerio fiori	
albert streit		1.8	79			9597	albert streit	
i. amanatidis		1.83	99			3624	ioannis amanatidis	
cocu		1.82	92			12245	philip cocu	
christian lell		1.81	75			7847	christian lell	
c. marchena		1.83	93			3408	carlos marchena	
david jarolim		1.72	68			12246	david jarolim	
r. keane		1.8	76			11999	roy keane	
carlo nash		1.96	79			5022	carlo nash	
royston drenthe		1.67	72			2799	royston drenthe	
g. doherty		1.85	66			155	gary doherty	
danny		1.77	75			12219	danny mills	
stephen ireland		1.75	103			9723	stephen ireland	
simon rolfes		1.89	97			6466	simon rolfes	
sami		1.92	85			12248	sami hyypia	
p. chimbonda		1.82	62			1984	pascal chimbonda	
renan		1.84	85			8091	renan	
jose luis chilavert		1.92	62			12249	jose luis chilavert	
ince		1.78	65			9062	paul ince	
per mertesacker		1.98	85			6335	per mertesacker	
d. bergkamp		1.88	80			1136	dennis bergkamp	
fagan		1.8	70			11759	craig fagan	
mineiro		1.81	59			12171	mineiro	
baumann		1.87	81			2716	frank baumann	
e. gudjohnsen		1.85	94			12250	eidur gudjohnsen	
david murphy		1.87	183			12367	david murphy	
mcshane		1.73	67			12368	paul mcshane	
wellington luis de sousa		1.97	75			12212	wellington luis de sousa	
b. myhill		1.91	81			475	boaz myhill	
bramble		1.85	95			9936	titus bramble	
nigel		1.75	93			10851	nigel quashie	
rafael		1.75	61			1081	rafael van der vaart	
jack rodwell		1.88	80			8874	jack rodwell	
jamie		1.91	90			4798	jamie ashdown	
ibrahim ba		1.78	70			6113	ibrahim ba	
jonathan		1.82	81			7138	jonathan reis	
carlton cole		1.91	80			4439	carlton cole	
osman		1.79	70			2771	leon osman	
simone inzaghi		1.83	80			3369	simone inzaghi	
samaras		1.93	59			4704	georgios samaras	
r. savage		1.8	90			1193	robbie savage	
g. favalli		1.81	73			11951	giuseppe favalli	
kevin doyle		1.8	79			7213	kevin doyle	
c. spycher		1.75	76			2712	christoph spycher	
cordoba		1.73	97			12251	ivan cordoba	
robson ponte		1.74	94			9291	robson ponte	
jermaine jones		1.83	66			11942	jermaine jones	
ben sahar		1.78	94			12172	ben sahar	
vincent candela		1.8	67			5865	vincent candela	
ferguson		1.82	71			604	barry ferguson	
shaleum logan		1.8	72			5459	shaleum logan	
patrice evra		1.71	65			12220	patrice evra	
westermann		1.9	90			276	heiko westermann	
a. ivanschitz		1.83	79			417	andreas ivanschitz	
g. speed		1.8	80			11752	gary speed	
stephen warnock		1.8	92			3311	stephen warnock	
parker		1.75	60			3150	scott parker	
victor anichebe		1.85	80			10361	victor anichebe	
martin		1.85	65			7126	lee martin	
anthony		1.8	78			12369	anthony stokes	
t. kupisz		1.8	86			6835	tomasz kupisz	
jonathan zebina		1.9	84			12221	jonathan zebina	
antonio chimenti		1.84	73			9679	antonio chimenti	
ameobi		1.91	77			5579	shola ameobi	
nigel de jong		1.74	72			4589	nigel de jong	
milenko acimovic		1.87	80			12370	milenko acimovic	
chris klein		1.85	83			12371	chris klein	
t. hitzlsperger		1.83	88			5287	thomas hitzlsperger	
massimo maccarone		1.8	73			9055	massimo maccarone	
sebastian deisler		1.82	102			2637	sebastian deisler	
j. riise		1.85	77			8548	john arne riise	
mario		1.87	74			11665	mario melchiot	
rosicky		1.78	65			12372	tomas rosicky	
j. o'shea		1.9	75			3316	john o'shea	
antoine		1.87	80			5574	antoine sibierski	
marco		1.78	88			8009	marco di vaio	
michael ball		1.78	81			11550	michael ball	
scott		1.91	86			2311	scott carson	
f. miccoli		1.68	64			6328	fabrizio miccoli	
adam		1.75	62			12373	adam johnson	
dean ashton		1.88	80			8641	dean ashton	
thierry		1.88	83			7349	thierry henry	
mohamed zidan		1.73	72			8766	mohamed zidan	
erik		1.79	78			5055	erik edman	
ciro ferrara		1.8	75			11764	ciro ferrara	
rossi		1.75	71			5319	giuseppe rossi	
rooney		1.81	70			4690	wayne rooney	
esteban		1.77	78			9766	esteban cambiasso	
jason koumas		1.77	63			6470	jason koumas	
francesco totti		1.8	80			3434	francesco totti	
f. boer		1.8	75			10353	frank de boer	
t. gekas		1.79	77			12173	theofanis gekas	
tomas		1.85	76			12375	tomas ujfalusi	
nocerino		1.78	76			1668	antonio nocerino	
m. darmian		1.82	57			5972	matteo darmian	
a. meite		1.85	68			12252	abdoulaye meite	
paulo ferreira		1.82	72			12222	paulo ferreira	
mario balotelli		1.89	82			3873	mario balotelli	
andrea dossena		1.8	77			771	andrea dossena	
costinha		1.84	92			5589	costinha	
pierre		1.9	92			3567	pierre van hooijdonk	
rory delap		1.83	88			7567	rory delap	
shaun wright-phillips		1.68	67			11045	shaun wright-phillips	
edwin van der sar		1.97	84			12253	edwin van der sar	
luigi di biagio		1.75	74			8301	luigi di biagio	
petrov		1.8	76			12174	martin petrov	
h. camara		1.76	67			8113	henri camara	
mehmet scholl		1.77	70			7579	mehmet scholl	
yuri		1.78	71			5200	yuri zhirkov	
emmanuel		1.78	183			12376	emmanuel eboue	
jaidi		1.92	89			12255	radhi jaidi	
r. kovac		1.82	70			12377	robert kovac	
chris kirkland		1.91	73			2519	chris kirkland	
kienast		1.88	75			10347	roman kienast	
eichner		1.83	183			6406	christian eichner	
marcio amoroso		1.79	103			12257	marcio amoroso	
sylvain wiltord		1.74	73			306	sylvain wiltord	
petrov		1.8	88			12258	stilian petrov	
steve mandanda		1.85	82			9042	steve mandanda	
michael bradley		1.65	74			12379	michael bradley	
luke moore		1.8	71			4070	luke moore	
daryl murphy		1.89	82			3026	daryl murphy	
fernando		1.84	76			6236	fernando couto	
cotterill		1.75	95			7492	david cotterill	
a. alves		1.85	85			8530	afonso alves	
steven reid		1.83	83			1497	steven reid	
roberto		1.81	85			12380	roberto carlos	
lee bowyer		1.76	68			8819	lee bowyer	
mancini		1.92	78			12214	mancini	
d. braaten		1.84	80			9068	daniel braaten	
luka modric		1.75	98			12318	luka modric	
l. price		1.91	64			3806	lewis price	
fellaini		1.94	57			4215	marouane fellaini	
gaizka mendieta		1.73	92			10745	gaizka mendieta	
isaksson		1.97	100			6078	andreas isaksson	
jerzy dudek		1.87	81			1684	jerzy dudek	
andrews		1.76	96			11979	keith andrews	
p. boyle		1.79	74			12381	patrick boyle	
zdenek		1.74	79			12319	zdenek grygera	
valeri bojinov		1.78	78			8938	valeri bojinov	
jonathan greening		1.83	71			1673	jonathan greening	
julio arca		1.85	70			6374	julio arca	
sean davis		1.75	74			8367	sean davis	
david jones		1.8	66			11733	david jones	
x. alonso		2.03	75			10271	xabi alonso	
p. cannavaro		1.85	92			3703	paolo cannavaro	
nonda		1.82	83			10647	shabani nonda	
theo walcott		1.75	102			11608	theo walcott	
alessandro		1.85	78			9967	alessandro gamberini	
taylor		1.55	65			2636	ryan taylor	
cristiano zanetti		1.8	75			11377	cristiano zanetti	
zenden		1.72	70			2911	boudewijn zenden	
olivier		1.74	65			4833	olivier veigneau	
r. persie		1.83	62			12320	robin van persie	
a. johnson		1.68	57			12224	andrew johnson	
paul scholes		1.7	61			7779	paul scholes	
rensing		1.88	68			9997	michael rensing	
ben		1.88	80			2505	ben foster	
tim		1.93	96			8106	tim wiese	
rafael marquez		1.72	94			12259	rafael marquez	
clement		1.83	94			6131	neil clement	
k. campbell		1.86	63			5874	kevin campbell	
joan capdevila		1.81	79			4077	joan capdevila	
bernd		1.76	92			12383	bernd schneider	
fernando		1.83	70			3326	fernando torres	
mark randall		1.77	60			12384	mark randall	
fernando		1.86	79			10524	fernando morientes	
ludovic magnin		1.85	95			1016	ludovic magnin	
paul		1.73	65			9642	paul hartley	
i. akinfeev		1.84	66			4544	igor akinfeev	
joey		1.72	85			9515	joey barton	
emile heskey		1.9	84			1057	emile heskey	
jeremies		1.77	72			11680	jens jeremies	
b. schweinsteiger		1.81	77			7333	bastian schweinsteiger	
javier		1.78	99			1647	javier mascherano	
christian		1.9	80			11286	christian abbiati	
alexandre		1.79	90			10728	alexandre pato	
caleb folan		1.88	86			5290	caleb folan	
e. adebayor		1.9	91			9184	emmanuel adebayor	
fabio quagliarella		1.82	68			8137	fabio quagliarella	
manuel almunia		1.91	86			2809	manuel almunia	
babayaro		1.72	69			4615	celestine babayaro	
joe hart		1.91	81			6881	joe hart	
krul		1.88	74			10757	tim krul	
stuart		1.78	73			1289	stuart parnaby	
maxwell		1.96	73			12209	maxwell	
c. gardner		1.78	84			924	craig gardner	
litmanen		1.82	98			10675	jari litmanen	
c. dailly		1.83	80			635	christian dailly	
dida		1.82	67			12385	dida	
arda		1.76	96			7887	arda turan	
ridgewell		1.77	64			3159	liam ridgewell	
jaroslaw fojut		1.88	83			12321	jaroslaw fojut	
michael johnson		1.67	95			10601	michael johnson	
jonathan woodgate		1.89	60			791	jonathan woodgate	
mario		1.86	73			11576	mario basler	
dan gosling		1.78	71			7810	dan gosling	
j. belletti		1.75	89			6792	juliano belletti	
pascal cygan		1.92	95			998	pascal cygan	
a. todd		1.78	85			10637	andy todd	
jovetic		1.83	61			12322	stevan jovetic	
robin nelisse		1.9	93			9409	robin nelisse	
simunic		1.8	89			12323	josip simunic	
tommy smith		2.01	70			1360	tommy smith	
d. placente		1.76	72			11358	diego placente	
lee		1.77	90			5571	lee carsley	
l. kalouda		1.76	99			12262	lubos kalouda	
m. brown		1.94	74			9629	michael brown	
alan stubbs		1.88	82			4684	alan stubbs	
gabriel heinze		1.78	80			9410	gabriel heinze	
karim haggui		1.9	100			2388	karim haggui	
george mccartney		1.8	74			1925	george mccartney	
hakan		1.8	78			10489	hakan yakin	
mendes		1.77	77			8006	pedro mendes	
osorio		1.73	84			2232	ricardo osorio	
m. flamini		1.78	67			10551	mathieu flamini	
graeme le saux		1.78	77			10858	graeme le saux	
jermaine pennant		1.65	68			1880	jermaine pennant	
charles n'zogbia		1.7	70			2948	charles n'zogbia	
ryan shawcross		1.83	88			4322	ryan shawcross	
steed		1.72	65			4348	steed malbranque	
anelka		1.84	77			2946	nicolas anelka	
alou diarra		1.9	79			9011	alou diarra	
garcia		1.19	65			12386	luis garcia	
joris mathijsen		1.82	80			1477	joris mathijsen	
oliver kahn		1.88	73			2614	oliver kahn	
w. routledge		1.7	65			5031	wayne routledge	
gerrard		1.86	97			9308	paul gerrard	
forlan		1.72	75			7650	diego forlan	
simon davies		1.77	72			11976	simon davies	
marco delvecchio		1.86	80			2909	marco delvecchio	
richard kingson		1.91	87			320	richard kingson	
per		1.94	88			12263	per kroldrup	
lee cattermole		1.78	70			9848	lee cattermole	
diatta		1.84	64			10189	lamine diatta	
daniele		1.83	82			3262	daniele de rossi	
lee		1.78	68			11496	lee barnard	
massimo donati		1.86	75			7575	massimo donati	
thiago motta		1.86	98			9005	thiago motta	
stipe		1.93	68			11018	stipe pletikosa	
john oster		1.76	70			5268	john oster	
s. kljestan		1.85	69			6475	sacha kljestan	
wilhelmsson		1.77	90			9587	christian wilhelmsson	
marek hamsik		1.83	97			12264	marek hamsik	
hutton		1.85	64			9978	alan hutton	
pavel pardo		1.75	86			12265	pavel pardo	
giorgio		1.86	96			9887	giorgio chiellini	
kroos		1.8	69			11058	toni kroos	
izmailov		1.69	91			1471	marat izmailov	
simonsen		1.85	61			3958	steve simonsen	
borowski		1.94	63			262	tim borowski	
z. zidane		1.85	60			2277	zinedine zidane	
danny		1.75	73			5712	danny guthrie	
zhar		1.75	89			2070	nabil el zhar	
john welsh		1.83	75			12388	john welsh	
manuel		1.95	100			11120	manuel fernandes	
david		1.94	67			12389	david healy	
l. tie		1.83	100			12176	li tie	
carlo cudicini		1.83	88			11208	carlo cudicini	
alessandro del piero		1.68	73			12226	alessandro del piero	
perrotta		1.78	72			10207	simone perrotta	
aaron		1.79	98			10986	aaron lennon	
j. lescott		1.88	90			12227	joleon lescott	
s. henchoz		1.86	98			12267	stephane henchoz	
niko		1.85	80			12324	niko kranjcar	
franck ribery		1.7	86			12268	franck ribery	
c. vela		1.75	79			8098	carlos vela	
jimmy		1.85	71			803	jimmy floyd hasselbaink	
roberto abbondanzieri		1.85	59			2293	roberto abbondanzieri	
marko pantelic		1.83	80			12325	marko pantelic	
derdiyok		1.9	83			9212	eren derdiyok	
lucas		1.83	68			2843	lucas neill	
nani		1.75	78			12203	nani	
javier zanetti		1.78	75			2753	javier zanetti	
ian walker		1.94	74			9809	ian walker	
william gallas		1.81	72			10918	william gallas	
k. nolan		1.82	72			8138	kevin nolan	
huckerby		1.8	72			4929	darren huckerby	
g. halford		1.93	64			11450	greg halford	
casillas		1.85	70			6650	iker casillas	
branislav ivanovic		1.82	96			12418	branislav ivanovic	
kenny miller		1.75	67			2943	kenny miller	
karim benzema		1.81	75			4787	karim benzema	
o. martins		1.7	70			732	obafemi martins	
m. shawky		1.81	75			1625	mohamed shawky	
d. potter		1.85	73			6506	darren potter	
agbonlahor		1.78	96			12177	gabriel agbonlahor	
jermain defoe		1.69	83			6614	jermain defoe	
upson		1.85	93			34	matthew upson	
emerson		1.84	67			12208	emerson	
lassana diarra		1.73	87			1725	lassana diarra	
maurizio domizzi		1.87	80			7168	maurizio domizzi	
matteo brighi		1.78	72			12047	matteo brighi	
artur		1.93	89			2107	artur boruc	
stefan effenberg		1.88	99			1699	stefan effenberg	
j. tomasson		1.8	74			12228	jon dahl tomasson	
ricardo gardner		1.75	70			3999	ricardo gardner	
m. arnautovic		1.92	65			12326	marko arnautovic	
m. dawson		1.81	102			12390	michael dawson	
samir		1.77	74			1701	samir nasri	
ottl		1.85	62			3292	andreas ottl	
g. horsfield		1.83	77			6977	geoff horsfield	
k. keller		1.87	73			6900	kasey keller	
jose		1.79	68			10520	jose baxter	
friedel		1.93	74			8594	brad friedel	
luke young		1.83	78			12391	luke young	
reina		1.94	94			12269	jose reina	
bjarni vidarsson		1.86	183			12327	bjarni vidarsson	
sidney govou		1.75	66			3743	sidney govou	
olivier dacourt		1.75	73			1665	olivier dacourt	
petri pasanen		1.87	76			1720	petri pasanen	
leandro romagnoli		1.72	87			5748	leandro romagnoli	
ashley young		1.8	88			12229	ashley young	
hugo viana		1.78	66			255	hugo viana	
johnson		1.81	74			295	glen johnson	
m. baros		1.84	76			12328	milan baros	
michael owen		1.72	85			1422	michael owen	
t. dellas		1.97	70			1949	traianos dellas	
david connolly		1.72	98			636	david connolly	
macauley		1.83	75			10537	macauley chrisantus	
ugo ehiogu		1.85	84			253	ugo ehiogu	
sander westerveld		1.9	64			4227	sander westerveld	
danny webber		1.75	66			11933	danny webber	
yossi benayoun		1.78	85			11502	yossi benayoun	
pandev		1.84	75			7692	goran pandev	
svensson		1.77	77			12393	anders svensson	
a. cassano		1.75	70			6680	antonio cassano	
ji-sung		1.75	86			3220	park ji-sung	
j. terry		1.83	78			6739	john terry	
r. quaresma		1.73	67			11126	ricardo quaresma	
f. toldo		1.96	90			6603	francesco toldo	
trochowski		1.69	70			9356	piotr trochowski	
vladimir smicer		1.82	70			12329	vladimir smicer	
martin		1.86	95			5373	david martin	
ghaly		1.81	60			12178	hossam ghaly	
kalac		2.03	60			12271	zeljko kalac	
sebastian larsson		1.78	65			4196	sebastian larsson	
n. hunt		1.85	66			1072	nicky hunt	
maniche		1.73	69			12179	maniche	
timo hildebrand		1.86	62			2710	timo hildebrand	
alessandro		1.87	79			7139	alessandro nesta	
hamit altintop		1.83	82			12331	hamit altintop	
rami		1.93	83			9277	rami shaaban	
gillespie		1.77	77			2389	keith gillespie	
d. etuhu		1.88	83			2850	dickson etuhu	
c. eagles		1.83	81			11504	chris eagles	
wesley sneijder		1.7	67			1623	wesley sneijder	
vogel		1.78	94			8559	johann vogel	
hamann		1.92	99			812	dietmar hamann	
paul		1.66	80			555	paul dickov	
jacques abardonado		1.84	61			4966	jacques abardonado	
miroslav klose		1.83	81			7530	miroslav klose	
eddie lewis		1.78	83			12394	eddie lewis	
emre belozoglu		1.71	76			12332	emre belozoglu	
darijo srna		1.82	98			518	darijo srna	
daniel		1.9	89			12333	daniel majstorovic	
cicinho		1.71	78			12180	cicinho	
kaboul		1.9	87			12272	younes kaboul	
c. pander		1.86	87			5499	christian pander	
flavio		1.83	72			9425	flavio roma	
marco borriello		1.55	73			3352	marco borriello	
ching		1.85	88			8310	brian ching	
segundo castillo		1.78	77			4843	segundo castillo	
zlatko zahovic		1.8	61			11840	zlatko zahovic	
a. meyde		1.81	75			12273	andy van der meyde	
rubin okotie		1.88	86			4857	rubin okotie	
markus rosenberg		1.85	71			5914	markus rosenberg	
ciprian		1.82	72			4951	ciprian marica	
robbie fowler		1.76	73			7307	robbie fowler	
m. reiziger		1.78	75			5335	michael reiziger	
kevin davies		1.83	99			7811	kevin davies	
clemens		1.83	63			9536	clemens fritz	
m. petric		1.85	81			12334	mladen petric	
claude		1.91	183			5360	claude davis	
zamorano		1.79	72			12274	ivan zamorano	
robinho		1.72	60			12182	robinho	
d. simic		1.8	74			12335	dario simic	
xavi		1.7	68			2378	xavi	
richard wright		1.73	79			8973	richard wright	
bosko		1.85	79			12336	bosko jankovic	
harte		1.77	78			3630	ian harte	
jonathan		1.83	82			10978	jonathan spector	
poyet		1.85	83			12275	gustavo poyet	
carles puyol		1.78	78			11198	carles puyol	
carlos villanueva		1.73	71			12396	carlos villanueva	
muamba		1.88	78			1393	fabrice muamba	
t. kuszczak		1.9	65			2536	tomasz kuszczak	
oliveira anderson		1.76	86			12204	oliveira anderson	
r. dunne		1.87	95			12028	richard dunne	
nuri		1.79	92			12337	nuri sahin	
paul konchesky		1.78	67			11064	paul konchesky	
michael duberry		1.85	87			4630	michael duberry	
john		1.94	98			11694	john carew	
david		1.93	86			12397	david weir	
l. andreasen		1.88	103			9807	leon andreasen	
shaun		1.73	69			10338	shaun maloney	
g. nery		1.82	75			12276	gustavo nery	
a. rukavina		1.86	69			7526	ante rukavina	
makelele		1.77	67			12338	claude makelele	
gianfranco zola		1.69	78			7956	gianfranco zola	
georg		1.88	67			95	georg niedermeier	
adu		1.73	88			1575	freddy adu	
johnson		1.85	84			12398	andy johnson	
ruben		1.8	100			12339	ruben olivera	
johan djourou		1.91	64			8945	johan djourou	
g. neville		1.75	83			6904	gary neville	
nuno gomes		1.81	59			5517	nuno gomes	
zigic		2.02	96			12340	nikola zigic	
dwight yorke		1.75	79			5392	dwight yorke	
kolo		1.83	92			12277	kolo toure	
marcelo salas		1.73	67			3634	marcelo salas	
david		1.7	81			12230	david silva	
a. gardner		1.96	88			5791	anthony gardner	
m. jansen		1.9	98			8022	marcell jansen	
gago		1.78	66			8240	fernando gago	
juninho		1.99	71			12183	juninho	
tony		1.75	72			10195	tony hibbert	
finnan		1.75	94			9989	steve finnan	
valon		1.84	72			6434	valon behrami	
angelo peruzzi		1.81	88			4622	angelo peruzzi	
philipp		1.85	67			46	philipp degen	
dave kitson		1.91	70			5604	dave kitson	
a. valencia		1.75	99			4535	antonio valencia	
alan shearer		1.83	99			1070	alan shearer	
z. roberto		1.72	71			12278	ze roberto	
agger		1.87	70			6422	daniel agger	
f. bobic		1.88	82			10467	fredi bobic	
giampaolo pazzini		1.8	74			6678	giampaolo pazzini	
v. iaquinta		1.78	75			8982	vincenzo iaquinta	
arne friedrich		1.85	69			2058	arne friedrich	
ivica olic		1.82	64			12341	ivica olic	
franck queudrue		1.83	97			6946	franck queudrue	
deco		1.74	73			12184	deco	
danny simpson		1.73	75			11152	danny simpson	
d. drogba		1.88	84			2725	didier drogba	
walter		1.83	92			12231	walter samuel	
ronaldinho		1.82	76			12185	ronaldinho	
alberto paloschi		1.75	68			5087	alberto paloschi	
ricardo		1.82	57			10411	ricardo rocha	
ian		1.91	81			7928	ian bennett	
a. traore		1.85	78			12279	armand traore	
r. nistelrooy		1.88	80			12232	ruud van nistelrooy	
darron gibson		1.8	73			3711	darron gibson	
fabio		1.84	64			12280	fabio rochemback	
c. gordon		1.93	91			7974	craig gordon	
stefan		2.02	93			5411	stefan maierhofer	
cafu		1.77	91			12186	cafu	
pedersen		1.85	84			2405	henrik pedersen	
marcel		1.83	75			4047	marcel desailly	
rafinha		1.72	66			12187	rafinha	
solano		1.73	67			784	nolberto solano	
a. pirlo		1.77	68			1025	andrea pirlo	
m. jankulovski		1.84	66			2426	marek jankulovski	
sand		1.83	78			11510	ebbe sand	
a. taarabt		1.8	97			6912	adel taarabt	
maicon		1.84	77			12189	maicon	
igor duljaj		1.74	96			3429	igor duljaj	
ibrahim		1.75	74			10852	ibrahim afellay	
ryan nelsen		1.85	84			6155	ryan nelsen	
sami		1.89	81			542	sami khedira	
evans		1.83	94			8876	ched evans	
t. tainio		1.75	66			3794	teemu tainio	
m. ambrosini		1.82	72			8979	massimo ambrosini	
saha		1.84	93			216	louis saha	
lee hendrie		1.72	75			2154	lee hendrie	
santiago		1.83	76			9548	santiago solari	
marcus		1.9	75			12190	marcus bent	
kevin hofland		1.85	78			9806	kevin hofland	
g. zambrotta		1.81	67			1675	gianluca zambrotta	
a. ferdinand		1.78	74			10324	anton ferdinand	
niemeyer		1.88	79			991	peter niemeyer	
mikael forssell		1.84	79			2118	mikael forssell	
sibusiso zuma		1.8	69			10120	sibusiso zuma	
gianluigi		1.91	83			3254	gianluigi buffon	
kaka		1.93	74			11602	kaka	
toni		1.95	61			3004	luca toni	
philipp lahm		1.7	79			9555	philipp lahm	
king		1.85	88			4254	ledley king	
begovic		1.98	83			12342	asmir begovic	
mido		1.81	81			12399	mido	
jonas kamper		1.85	76			4433	jonas kamper	
mannone		1.87	80			9048	vito mannone	
a. reid		1.69	70			12233	andy reid	
r. giggs		1.8	93			6990	ryan giggs	
huddlestone		1.88	61			6598	tom huddlestone	
marco		1.93	92			8093	marco materazzi	
seol ki-hyeon		1.84	73			4130	seol ki-hyeon	
vucinic		1.86	76			12343	mirko vucinic	
marco amelia		1.88	78			2925	marco amelia	
r. carroll		1.84	74			7875	roy carroll	
m. arteta		1.76	69			2098	mikel arteta	
dunn		1.77	77			7345	david dunn	
ferdinand		1.89	90			1367	rio ferdinand	
gary kelly		1.19	80			6333	gary kelly	
julio cesar		1.87	57			12400	julio cesar	
jay simpson		1.8	84			7686	jay simpson	
g. caldwell		1.8	64			12415	gary caldwell	
wilfred		1.8	82			2831	wilfred bouma	
david		1.93	82			1431	david wheater	
i. helguera		1.84	74			12282	ivan helguera	
rolando bianchi		1.88	92			1340	rolando bianchi	
moustapha		1.8	88			7842	moustapha salifou	
j. koller		2.02	100			8519	jan koller	
les ferdinand		1.81	85			10080	les ferdinand	
david trezeguet		1.75	80			7714	david trezeguet	
a. jazic		1.78	86			12344	ante jazic	
m. taylor		1.92	63			3673	maik taylor	
meira		1.9	77			2340	fernando meira	
david		1.7	70			7351	david pizarro	
steven gerrard		1.86	82			7889	steven gerrard	
gareth bale		1.83	74			12405	gareth bale	
ben		1.88	100			12118	ben alnwick	
santiago ezquerro		1.8	70			12192	santiago ezquerro	
papa		1.74	96			5496	papa bouba diop	
arjen robben		1.8	75			10317	arjen robben	
domenico criscito		1.83	70			6681	domenico criscito	
gilberto silva		1.91	64			11218	gilberto silva	
dimitrios papadopoulos		1.77	92			3987	dimitrios papadopoulos	
taylor		1.91	90			12406	steven taylor	
martin		1.9	83			4825	martin laursen	
f. cannavaro		1.76	75			9240	fabio cannavaro	
james milner		1.85	75			10446	james milner	
ludovic giuly		1.64	62			10308	ludovic giuly	
m. viduka		1.88	65			9566	mark viduka	
