a. griffin	19790307	1.75	68			11913	andy griffin	
g. rossi	19870201	1.75	71			5319	giuseppe rossi	
rooney	19851024	1.78	78			4690	wayne rooney	
cambiasso	19800818	1.78	73			9766	esteban cambiasso	
j. koumas	19790925	1.78	70			6470	jason koumas	
ante jazic	19760227	1.77	86			12344	ante jazic	
m. taylor	19710904	1.93	90			3673	maik taylor	
f. meira	19780605	1.88	77			2340	fernando meira	
t. gekas	19800523	1.79	76			12173	theofanis gekas	
g. bale	19890716	1.83	102			12405	gareth bale	
ujfalusi	19780324	1.85	99			12375	tomas ujfalusi	
ben	19870101	1.83	100			12118	ben alnwick	
diop	19780128	1.74	88			5496	papa bouba diop	
meite	19801006	1.85	68			12252	abdoulaye meite	
paulo ferreira	19790118	1.82	72			12222	paulo ferreira	
t. sorensen	19760612	1.93	72			12283	thomas sorensen	
rory	19760706	1.83	81			7567	rory delap	
gilberto silva	19761007	1.84	64			11218	gilberto silva	
shaun wright-phillips	19811025	1.68	64			11045	shaun wright-phillips	
cannavaro	19730913	1.76	75			9240	fabio cannavaro	
martin laursen	19770226	1.88	93			4825	martin laursen	
mark viduka	19751009	1.88	65			9566	mark viduka	
petrov	19790115	1.8	76			12174	martin petrov	
camara	19770510	1.76	67			8113	henri camara	
commons	19830830	1.68	61			10036	kris commons	
yuri	19830820	1.78	71			5200	yuri zhirkov	
stekelenburg	19820922	1.97	98			9001	maarten stekelenburg	
i. turner	19840126	1.93	80			10134	iain turner	
halil altintop	19821208	1.84	82			12345	halil altintop	
ryan babel	19861219	1.85	68			2678	ryan babel	
pranjic	19811202	1.72	93			12346	danijel pranjic	
neville	19770121	1.8	98			5951	phil neville	
eboue	19830604	1.78	183			12376	emmanuel eboue	
robert	19740406	1.82	76			12377	robert kovac	
chris kirkland	19810502	1.98	84			2519	chris kirkland	
robert	19731029	1.85	78			12284	robert pires	
r. kienast	19840329	1.89	92			10347	roman kienast	
laurent	19750521	1.76	83			10320	laurent robert	
lauren	19770119	1.88	71			12200	lauren	
noe pamarot	19790414	1.88	83			12256	noe pamarot	
d. stankovic		1.81	96			12347	dejan stankovic	
philippe senderos	19850214	1.91	84			12407	philippe senderos	
s. petrov	19790705	1.78	77			12258	stilian petrov	
mart poom	19720203	1.93	61			2114	mart poom	
paul anderson	19880723	1.97	64			12378	paul anderson	
fabio	19771128	1.85	63			3385	fabio grosso	
mandanda	19850328	1.85	79			9042	steve mandanda	
heurelho gomes	19810215	1.92	79			5440	heurelho gomes	
l. moore	19860213	1.8	76			4070	luke moore	
diego benaglio	19830908	1.89	78			8218	diego benaglio	
jonny evans	19880103	1.88	77			12223	jonny evans	
daryl murphy	19830315	1.83	82			3026	daryl murphy	
gilardino	19820705	1.73	66			8144	alberto gilardino	
r. kishishev	19740730	1.78	60			9840	radostin kishishev	
t. frings	19761122	1.82	80			7370	torsten frings	
s. reid	19810310	1.85	83			1497	steven reid	
lee	19770103	1.76	66			8819	lee bowyer	
daniel	19820525	1.84	85			9068	daniel braaten	
l. modric	19850909	1.73	65			12318	luka modric	
lewis price	19840719	1.91	64			3806	lewis price	
blanco	19730117	1.77	85			12288	cuauhtemoc blanco	
antti niemi	19720531	1.85	88			5274	antti niemi	
gennaro gattuso	19780109	1.76	103			11619	gennaro gattuso	
brede hangeland	19810620	1.94	83			11540	brede hangeland	
a. isaksson	19811003	1.97	79			6078	andreas isaksson	
kieran richardson	19841021	1.75	69			11287	kieran richardson	
ricardo	19780518	1.83	81			10548	ricardo carvalho	
darren bent	19840206	1.8	73			9963	darren bent	
jerzy	19730323	1.87	78			1684	jerzy dudek	
stephen	19810801	1.7	62			4558	stephen hunt	
k. andrews	19800913	1.8	72			11979	keith andrews	
jonathan greening	19790102	1.8	76			1673	jonathan greening	
zdenek grygera	19800514	1.74	79			12319	zdenek grygera	
julio arca	19810131	1.78	73			6374	julio arca	
sean davis	19790920	1.78	61			8367	sean davis	
mladen		1.91	65			12349	mladen krstajic	
raul albiol	19850904	1.88	100			903	raul albiol	
x. alonso	19811125	2.03	75			10271	xabi alonso	
tranquillo barnetta	19850522	1.76	62			4661	tranquillo barnetta	
t. walcott	19890316	1.76	68			11608	theo walcott	
angelos basinas	19760104	1.75	76			398	angelos basinas	
alessandro gamberini	19810827	1.85	78			9967	alessandro gamberini	
marius niculae		1.85	80			11384	marius niculae	
r. taylor	19840819	1.73	67			2636	ryan taylor	
r. persie	19830806	1.83	71			12320	robin van persie	
paul	19741116	1.7	75			7779	paul scholes	
tony stokes	19870107	1.78	74			7146	tony stokes	
sol	19740918	1.88	183			8848	sol campbell	
k. dyer	19781229	1.7	60			2787	kieron dyer	
ben	19830403	1.93	79			2505	ben foster	
khalid boulahrouz	19811228	1.81	79			5187	khalid boulahrouz	
neil clement	19781003	1.83	78			6131	neil clement	
r. marquez	19790213	1.82	75			12259	rafael marquez	
kevin campbell	19700204	1.75	86			5874	kevin campbell	
joan capdevila	19780203	1.8	78			4077	joan capdevila	
james	19880714	1.8	59			12412	james vaughan	
mark randall	19890928	1.77	82			12384	mark randall	
dennis rommedahl	19780722	1.77	85			8400	dennis rommedahl	
morientes	19760405	1.84	79			10524	fernando morientes	
l. magnin	19790420	1.85	95			1016	ludovic magnin	
p. hartley	19761019	1.78	67			9642	paul hartley	
n. barmby	19740211	1.7	71			1882	nick barmby	
dusko tosic		1.85	72			12350	dusko tosic	
kaladze	19780227	1.86	76			12195	kakhaber kaladze	
igor akinfeev	19860408	1.84	66			4544	igor akinfeev	
joey barton	19820902	1.75	85			9515	joey barton	
j. brown	19820518	1.8	84			4974	jason brown	
f. malouda	19800613	1.81	73			9180	florent malouda	
emile heskey	19780111	1.88	84			1057	emile heskey	
b. schweinsteiger	19840801	1.8	76			7333	bastian schweinsteiger	
kevin	19820302	1.88	78			12290	kevin kuranyi	
tim	19791206	1.78	63			1205	tim cahill	
sergio aguero	19880602	1.72	74			12291	sergio aguero	
linvoy	19730914	1.83	89			7085	linvoy primus	
c. folan	19821026	1.85	81			5290	caleb folan	
emmanuel adebayor	19840226	1.9	75			9184	emmanuel adebayor	
j. gronkjaer	19770812	1.87	89			12260	jesper gronkjaer	
zewlakow	19760422	1.83	79			12352	michal zewlakow	
manuel	19770519	1.9	80			2809	manuel almunia	
quagliarella	19830131	1.82	73			8137	fabio quagliarella	
tim howard	19790306	1.87	74			5146	tim howard	
olof	19770903	1.94	82			12234	olof mellberg	
joe	19870419	1.91	83			6881	joe hart	
bobby zamora	19810116	1.83	85			12053	bobby zamora	
tim	19880403	1.9	75			10757	tim krul	
sylvain distin	19771216	1.92	65			5927	sylvain distin	
v. gresko	19770724	1.83	73			12295	vratislav gresko	
craig gardner	19861125	1.8	76			924	craig gardner	
didier zokora	19801214	1.79	64			3190	didier zokora	
jari	19710220	1.83	81			10675	jari litmanen	
ricardo vaz te	19861001	1.88	67			12296	ricardo vaz te	
dailly	19731023	1.83	81			635	christian dailly	
c. ronaldo	19850205	1.84	74			12235	cristiano ronaldo	
cesc fabregas	19870504	1.77	69			12297	cesc fabregas	
a. turan	19870130	1.76	72			7887	arda turan	
roman shirokov	19810706	1.87	83			9004	roman shirokov	
jacek krzynowek	19760515	1.8	73			12298	jacek krzynowek	
liam	19840721	1.78	65			3159	liam ridgewell	
fojut	19871017	1.88	91			12321	jaroslaw fojut	
danny murphy	19770318	1.75	67			4537	danny murphy	
michael johnson	19880303	1.67	79			10601	michael johnson	
zat knight	19800502	1.98	86			10291	zat knight	
lewandowski	19790518	1.85	94			8172	mariusz lewandowski	
gosling	19900202	1.78	70			7810	dan gosling	
liam miller	19810213	1.75	70			7497	liam miller	
juliano belletti	19760620	1.79	74			6792	juliano belletti	
pascal cygan	19740429	1.92	95			998	pascal cygan	
simunic	19780218	1.95	89			12323	josip simunic	
ali	19811230	1.94	85			12300	ali al habsi	
d. jensen	19790625	1.79	183			2044	daniel jensen	
lee carsley	19740228	1.77	90			5571	lee carsley	
david james	19700801	1.96	90			9682	david james	
kasper	19861105	1.81	78			1682	kasper schmeichel	
crouch	19810130	2.01	75			10311	peter crouch	
a. stubbs	19711006	1.88	69			4684	alan stubbs	
bronckhorst	19750205	1.75	72			8291	giovanni van bronckhorst	
gabriel heinze	19780419	1.78	72			9410	gabriel heinze	
george mccartney	19810429	1.83	82			1925	george mccartney	
yakin	19770222	1.8	79			10489	hakan yakin	
beckham	19750502	1.83	88			9779	david beckham	
craig bellamy	19790713	1.75	74			2306	craig bellamy	
bullard	19781023	1.78	73			6136	jimmy bullard	
pedro mendes	19790226	1.77	78			8006	pedro mendes	
osorio	19800330	1.73	68			2232	ricardo osorio	
mathieu	19840307	1.78	183			10551	mathieu flamini	
ebi smolarek	19810109	1.76	97			12356	ebi smolarek	
pique	19870202	1.91	81			12301	gerard pique	
pennant	19830115	1.68	65			1880	jermaine pennant	
tevez	19840205	1.68	87			12302	carlos tevez	
h. hreidarsson	19740711	1.85	83			12357	hermann hreidarsson	
dominic	19740428	1.85	75			9183	dominic matteo	
m. mancienne	19880108	1.83	74			4772	michael mancienne	
darius vassell	19800613	1.7	76			9947	darius vassell	
n. anelka	19790314	1.84	77			2946	nicolas anelka	
martin jorgensen	19751006	1.79	70			12303	martin jorgensen	
montolivo	19850118	1.81	87			5240	riccardo montolivo	
a. diarra	19810715	1.9	102			9011	alou diarra	
paul codrea	19810404	1.74	69			4777	paul codrea	
routledge	19850107	1.71	67			5031	wayne routledge	
paul stalteri	19771018	1.81	80			9799	paul stalteri	
m. schwarzer	19721006	1.96	85			12236	mark schwarzer	
gary cahill	19851219	1.88	79			9473	gary cahill	
r. huth	19840818	1.87	77			8849	robert huth	
abel xavier	19721130	1.88	63			2478	abel xavier	
s. davies	19791023	1.78	72			11976	simon davies	
richard	19780613	1.82	86			320	richard kingson	
per kroldrup	19790731	1.95	85			12263	per kroldrup	
l. cattermole	19880321	1.78	76			9848	lee cattermole	
johnson	19781118	1.75	89			6840	damien johnson	
smith	19801028	1.75	74			8540	alan smith	
calum	19830101	1.93	103			171	calum davenport	
rossi	19840724	1.84	78			3262	daniele de rossi	
craig lindfield	19880907	1.83	80			1414	craig lindfield	
y. gourcuff	19860711	1.85	86			10490	yoann gourcuff	
s. pletikosa	19790108	1.93	89			11018	stipe pletikosa	
john	19781208	1.75	67			5268	john oster	
christian poulsen	19800228	1.82	59			1188	christian poulsen	
christoph metzelder	19800511	1.92	84			8102	christoph metzelder	
aquilani	19840707	1.84	70			796	alberto aquilani	
wilhelmsson	19791208	1.77	67			9587	christian wilhelmsson	
andreas granqvist	19850416	1.92	85			7761	andreas granqvist	
alan	19841130	1.85	72			9978	alan hutton	
n. kanu	19760801	1.93	95			4145	nwankwo kanu	
p. pardo	19760726	1.74	86			12265	pavel pardo	
g. chiellini	19840814	1.86	96			9887	giorgio chiellini	
dirk	19880413	1.78	75			5288	dirk marcellis	
niko kovac	19711015	1.76	71			12360	niko kovac	
l. fabianski	19850418	1.9	95			12361	lukasz fabianski	
geremi	19781220	1.79	80			12197	geremi	
steve	19790403	1.88	83			3958	steve simonsen	
cosmin contra	19751215	1.8	74			11368	cosmin contra	
leighton baines	19841211	1.73	89			9960	leighton baines	
i. hume	19831031	1.7	71			2565	iain hume	
nabil	19860827	1.75	89			2070	nabil el zhar	
danny	19870418	1.7	73			5712	danny guthrie	
welsh	19840110	1.7	86			12388	john welsh	
mark	19870508	1.8	76			12154	mark noble	
manuel	19860205	1.75	100			11120	manuel fernandes	
david healy	19790805	1.94	70			12389	david healy	
li	19770518	1.83	100			12176	li tie	
a. piero	19741109	1.68	73			12226	alessandro del piero	
scott	19890326	1.78	64			12237	scott sinclair	
david bentley	19840827	1.78	67			7144	david bentley	
hoyte	19841120	1.8	91			1738	justin hoyte	
perrotta	19770917	1.79	72			10207	simone perrotta	
kuyt	19800722	1.84	77			2449	dirk kuyt	
joleon lescott	19820816	1.88	83			12227	joleon lescott	
a. lennon	19870416	1.65	63			10986	aaron lennon	
kranjcar	19840813	1.85	80			12324	niko kranjcar	
m. davies	19880218	1.8	73			11106	mark davies	
carlos vela	19890301	1.77	66			8098	carlos vela	
c. chivu	19801026	2.02	78			6490	cristian chivu	
abbondanzieri	19720819	1.86	83			2293	roberto abbondanzieri	
eren derdiyok	19880619	1.9	67			9212	eren derdiyok	
l. neill	19780309	1.85	76			2843	lucas neill	
senna	19760717	1.77	68			6380	marcos senna	
nani	19861117	1.75	66			12203	nani	
javier	19730810	1.78	75			2753	javier zanetti	
walker	19711031	1.85	83			9809	ian walker	
john irving	19890917	1.78	70			5026	john irving	
william gallas	19770817	1.85	80			10918	william gallas	
greg halford	19841208	1.93	64			11450	greg halford	
petr cech	19820520	1.97	87			12363	petr cech	
iker casillas	19810520	1.84	60			6650	iker casillas	
benzema	19871217	1.82	74			4787	karim benzema	
kenny miller	19791223	1.73	71			2943	kenny miller	
wallace	19850523	1.72	64			6122	ross wallace	
mohamed shawky	19811005	1.81	75			1625	mohamed shawky	
jermain	19821007	1.7	83			6614	jermain defoe	
darren	19841221	1.85	76			6506	darren potter	
matthew	19790418	1.85	93			34	matthew upson	
shay given	19760420	1.83	73			2552	shay given	
lassana diarra	19850313	1.73	68			1725	lassana diarra	
matteo brighi	19810214	1.78	72			12047	matteo brighi	
taylor	19801128	1.71	78			8762	stuart taylor	
boruc	19800220	1.93	89			2107	artur boruc	
jan vennegoor of hesselink	19781107	1.9	66			4755	jan vennegoor of hesselink	
beattie	19780227	1.85	76			12410	james beattie	
tomasson	19760829	1.8	99			12228	jon dahl tomasson	
ricardo	19780925	1.75	70			3999	ricardo gardner	
jamie	19780128	1.85	78			12238	jamie carragher	
cook	19820803	1.75	84			6717	lee cook	
arnautovic	19890419	1.92	83			12326	marko arnautovic	
k. kilbane	19770201	1.83	86			7890	kevin kilbane	
claudio	19781003	1.79	75			6314	claudio pizarro	
nowotny	19740111	1.84	87			2025	jens nowotny	
stephen kelly	19830906	1.67	183			12411	stephen kelly	
ibrahimovic	19811003	1.92	84			12364	zlatan ibrahimovic	
legrottaglie	19761020	1.19	73			7225	nicola legrottaglie	
samir nasri	19870626	1.78	66			1701	samir nasri	
young	19790719	1.83	78			12391	luke young	
d. rozehnal	19800705	1.91	94			2183	david rozehnal	
m. marin	19890313	1.68	61			8748	marko marin	
bjarni vidarsson	19880305	1.85	73			12327	bjarni vidarsson	
j. reina	19820831	1.88	84			12269	jose reina	
s. govou	19790724	1.75	66			3743	sidney govou	
matthew bates	19861210	1.78	71			2789	matthew bates	
o. dacourt	19740925	1.78	71			1665	olivier dacourt	
petri	19800924	1.85	81			1720	petri pasanen	
young	19850709	1.75	88			12229	ashley young	
glen johnson	19840823	1.83	60			295	glen johnson	
viana	19830115	1.78	74			255	hugo viana	
m. baros	19811028	1.83	78			12328	milan baros	
henrik larsson	19710920	1.75	71			11294	henrik larsson	
bridge	19800805	1.78	75			12239	wayne bridge	
rhys taylor	19900407	1.88	80			10998	rhys taylor	
d. connolly	19770606	1.73	98			636	david connolly	
