zokora	19801214	1.79	64			3190	didier zokora	
steve		1.88	83			5915	steve harper	
george boateng	19750905	1.82	64			6507	george boateng	
r. te	19861001	1.88	75			12296	ricardo vaz te	
j. roberts	19780125	1.7	79			12316	jason roberts	
dida	19731007	1.82	85			12385	dida	
owen		1.8	74			1317	owen hargreaves	
j. djourou	19870118	1.91	64			8945	johan djourou	
j. mcfadden		1.78	70			5601	james mcfadden	
sagnol	19770318	1.8	79			11978	willy sagnol	
m. oddo	19760614	1.82	76			5653	massimo oddo	
jacek	19760515	1.8	82			12298	jacek krzynowek	
l. ridgewell		1.78	61			3159	liam ridgewell	
david silva	19860108	1.7	81			12230	david silva	
johnson		1.67	79			10601	michael johnson	
marcell jansen	19851104	1.91	75			8022	marcell jansen	
walter pandiani	19760427	1.84	74			10350	walter pandiani	
jerome		1.77	71			8595	jerome thomas	
f. gago	19860414	1.78	66			8240	fernando gago	
juninho	19750130	1.79	82			12183	juninho	
tony hibbert		1.72	70			10195	tony hibbert	
corradi	19760330	1.89	86			841	bernardo corradi	
valon	19850419	1.84	71			6434	valon behrami	
kim kallstrom	19820824	1.82	92			12240	kim kallstrom	
josip	19780218	1.8	89			12323	josip simunic	
philipp degen	19830215	1.84	67			46	philipp degen	
martin	19841215	1.86	90			12242	martin skrtel	
dave		1.9	70			5604	dave kitson	
j. boumsong	19791214	1.9	88			1808	jean-alain boumsong	
goumas	19750524	1.84	76			5762	giannis goumas	
ze	19801209	1.71	66			12278	ze roberto	
samuel eto'o	19810310	1.19	75			8580	samuel eto'o	
daniel	19841212	1.89	80			6422	daniel agger	
aaron hughes	19791108	1.82	71			8647	aaron hughes	
sullivan		1.89	87			1404	neil sullivan	
roy	19750309	1.88	88			6203	roy makaay	
l. carsley	19740228	1.77	90			5571	lee carsley	
james		1.89	183			9682	david james	
rivaldo	19720419	1.86	75			12170	rivaldo	
michael		1.94	74			9629	michael brown	
g. pazzini	19840802	1.8	74			6678	giampaolo pazzini	
t. warner		1.93	98			7102	tony warner	
semioli	19800720	1.78	63			3574	franco semioli	
friedrich	19790529	1.85	78			2058	arne friedrich	
j. aliadiere	19830330	1.81	70			12244	jeremie aliadiere	
franck	19780827	1.83	77			6946	franck queudrue	
j. bullard		1.78	74			6136	jimmy bullard	
david	19790517	1.72	82			12246	david jarolim	
almeida	19840523	1.9	74			5180	hugo almeida	
ricardo	19810330	1.73	68			2232	ricardo osorio	
m. flamini	19840307	1.78	183			10551	mathieu flamini	
fred bennett	19831003	1.65	75			12225	fred bennett	
walter	19780322	1.84	81			12231	walter samuel	
ronaldinho	19800321	1.82	76			12185	ronaldinho	
gerard pique	19870202	1.85	82			12301	gerard pique	
jermaine pennant		1.67	63			1880	jermaine pennant	
alberto	19900104	1.75	85			5087	alberto paloschi	
charles	19860528	1.7	69			2948	charles n'zogbia	
morten gamst pedersen	19810908	1.8	91			2145	morten gamst pedersen	
chimbonda	19790221	1.82	62			1984	pascal chimbonda	
vassell		1.71	76			9947	darius vassell	
lars jacobsen	19790920	1.81	70			8670	lars jacobsen	
riccardo	19850118	1.81	87			5240	riccardo montolivo	
martin jorgensen	19751006	1.8	95			12303	martin jorgensen	
mertesacker	19840929	1.96	85			6335	per mertesacker	
mathijsen	19800405	1.82	80			1477	joris mathijsen	
riera	19820415	1.87	77			11858	albert riera	
p. codrea	19810404	1.74	69			4777	paul codrea	
craig fagan		1.8	75			11759	craig fagan	
w. routledge		1.7	64			5031	wayne routledge	
m. schwarzer	19721006	1.96	90			12236	mark schwarzer	
robert	19840818	1.87	82			8849	robert huth	
diego forlan	19790519	1.72	96			7650	diego forlan	
richard	19780613	1.85	84			320	richard kingson	
kroldrup	19790731	1.87	82			12263	per kroldrup	
calum davenport		1.93	88			171	calum davenport	
jesus	19820609	1.9	70			12210	welington dantas de jesus	
t. bramble		1.85	87			9936	titus bramble	
a. pirlo	19790519	1.75	67			1025	andrea pirlo	
daniele de rossi	19830724	1.84	83			3262	daniele de rossi	
r. vaart	19830211	1.75	61			1081	rafael van der vaart	
massimo	19810326	1.86	77			7575	massimo donati	
thiago	19820828	1.86	75			9005	thiago motta	
stipe pletikosa	19790108	1.93	83			11018	stipe pletikosa	
thomas	19760311	1.83	183			7481	thomas gravesen	
christian	19800228	1.82	79			1188	christian poulsen	
maicon	19810726	1.84	77			12189	maicon	
wilhelmsson	19791208	1.77	68			9587	christian wilhelmsson	
aquilani	19840707	1.86	77			796	alberto aquilani	
ryan	19771018	1.85	84			6155	ryan nelsen	
teemu tainio	19791127	1.75	69			3794	teemu tainio	
m. ambrosini	19770529	1.8	67			8979	massimo ambrosini	
louis	19780808	1.81	93			216	louis saha	
nwankwo	19760801	1.97	95			4145	nwankwo kanu	
g. chiellini	19840814	1.86	76			9887	giorgio chiellini	
toni kroos	19900104	1.8	68			11058	toni kroos	
geremi	19781220	1.8	78			12197	geremi	
leon		1.79	71			2771	leon osman	
t. borowski	19800502	1.94	63			262	tim borowski	
gianluca	19770219	1.81	67			1675	gianluca zambrotta	
zidane	19720623	1.85	60			2277	zinedine zidane	
leighton baines		1.73	89			9960	leighton baines	
g. favalli	19720108	1.81	77			11951	giuseppe favalli	
kevin doyle	19830918	1.81	62			7213	kevin doyle	
christoph spycher	19780330	1.75	75			2712	christoph spycher	
guthrie		1.75	183			5712	danny guthrie	
buffon	19780128	1.9	83			3254	gianluigi buffon	
ivan	19760811	1.73	97			12251	ivan cordoba	
sebastien	19800318	1.89	85			12266	sebastien frey	
luca toni	19770526	1.93	88			3004	luca toni	
ben sahar	19890810	1.8	94			12172	ben sahar	
carlo	19730906	1.83	88			11208	carlo cudicini	
scott sinclair		1.75	64			12237	scott sinclair	
mido	19830223	1.81	81			12399	mido	
hoyte		1.8	91			1738	justin hoyte	
simone perrotta	19770917	1.78	72			10207	simone perrotta	
ivanschitz	19831015	1.83	79			417	andreas ivanschitz	
dirk	19800722	1.84	77			2449	dirk kuyt	
aaron lennon		1.65	62			10986	aaron lennon	
joleon		1.85	83			12227	joleon lescott	
p. vieira	19760623	1.91	83			6665	patrick vieira	
daniel	19770207	1.87	98			5659	daniel cousin	
scott		1.75	69			3150	scott parker	
aaron mokoena	19801125	1.83	59			6553	aaron mokoena	
marco	19730819	1.93	89			8093	marco materazzi	
seol	19790108	1.84	73			4130	seol ki-hyeon	
f. ribery	19830401	1.7	86			12268	franck ribery	
vucinic	19831001	1.86	76			12343	mirko vucinic	
m. amelia	19820402	1.88	78			2925	marco amelia	
david		1.77	77			7345	david dunn	
m. arteta	19820326	1.76	69			2098	mikel arteta	
naldo	19821009	1.84	88			12202	naldo	
eren derdiyok	19880612	1.9	67			9212	eren derdiyok	
lucas neill	19780309	1.85	68			2843	lucas neill	
thomas	19820405	1.81	98			5287	thomas hitzlsperger	
m. maccarone	19790906	1.8	89			9055	massimo maccarone	
javier zanetti	19730810	1.78	73			2753	javier zanetti	
melchiot	19761104	1.87	86			11665	mario melchiot	
huckerby		1.77	76			4929	darren huckerby	
cisse	19810812	1.82	77			12362	djibril cisse	
wheater		1.96	70			1431	david wheater	
i. helguera	19750328	1.84	74			12282	ivan helguera	
fabrizio	19790627	1.68	64			6328	fabrizio miccoli	
i. casillas	19810520	1.85	60			6650	iker casillas	
buyten	19780207	1.97	87			3500	daniel van buyten	
bianchi	19830215	1.78	92			1340	rolando bianchi	
m. zidan	19811211	1.78	68			8766	mohamed zidan	
darren potter	19841221	1.75	76			6506	darren potter	
matthew		1.85	72			34	matthew upson	
t. ben-haim	19820313	1.81	75			12306	tal ben-haim	
m. salifou	19830601	1.8	76			7842	moustapha salifou	
rossi	19870201	1.78	72			5319	giuseppe rossi	
taylor		1.95	94			8762	stuart taylor	
matteo	19810214	1.78	78			12047	matteo brighi	
j. hesselink	19781107	1.91	66			4755	jan vennegoor of hesselink	
david	19771015	1.75	75			7714	david trezeguet	
esteban	19800818	1.78	72			9766	esteban cambiasso	
jason	19790925	1.78	63			6470	jason koumas	
james		1.85	76			12410	james beattie	
steven gerrard		1.88	82			7889	steven gerrard	
francesco	19760927	1.8	80			3434	francesco totti	
c. pizarro	19781003	1.84	77			6314	claudio pizarro	
t. ujfalusi	19780324	1.85	76			12375	tomas ujfalusi	
a. nocerino	19850409	1.78	76			1668	antonio nocerino	
zlatan	19811003	1.92	84			12364	zlatan ibrahimovic	
b. alnwick		1.8	100			12118	ben alnwick	
diop	19780128	1.74	96			5496	papa bouba diop	
mario	19900812	1.89	88			3873	mario balotelli	
robben	19840123	1.8	103			10317	arjen robben	
eric cantona	19660524	1.87	86			6436	eric cantona	
criscito	19861230	1.83	70			6681	domenico criscito	
steven taylor		1.88	90			12406	steven taylor	
igor budan	19800422	1.8	80			5467	igor budan	
cannavaro	19730913	1.76	75			9240	fabio cannavaro	
d. rozehnal	19800705	1.91	94			2183	david rozehnal	
marin	19890313	1.68	60			8748	marko marin	
giuly	19760710	1.64	62			10308	ludovic giuly	
henri	19770510	1.76	67			8113	henri camara	
g. johnson		1.68	74			295	glen johnson	
c. seedorf	19760401	1.77	77			3706	clarence seedorf	
r. babel	19861219	1.85	68			2678	ryan babel	
traianos dellas	19760131	1.96	70			1949	traianos dellas	
r. taylor	19900407	1.87	84			10998	rhys taylor	
emmanuel	19830604	1.78	72			12376	emmanuel eboue	
